<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD,20140327,152200,1.3781,1.3782,1.3780,1.3782,4
EURUSD,20140327,152300,1.3783,1.3783,1.3782,1.3782,4
EURUSD,20140327,152400,1.3782,1.3783,1.3782,1.3782,4
EURUSD,20140327,152500,1.3782,1.3782,1.3782,1.3782,4
EURUSD,20140327,152600,1.3781,1.3781,1.3780,1.3780,4
EURUSD,20140327,152700,1.3781,1.3781,1.3778,1.3778,4
EURUSD,20140327,152800,1.3777,1.3777,1.3768,1.3771,4
EURUSD,20140327,152900,1.3772,1.3772,1.3770,1.3770,4
EURUSD,20140327,153000,1.3771,1.3771,1.3769,1.3770,4
EURUSD,20140327,153100,1.3769,1.3770,1.3768,1.3768,4
EURUSD,20140327,153200,1.3769,1.3769,1.3769,1.3769,4
EURUSD,20140327,153300,1.3769,1.3769,1.3767,1.3768,4
EURUSD,20140327,153400,1.3769,1.3769,1.3768,1.3768,4
EURUSD,20140327,153500,1.3769,1.3771,1.3769,1.3771,4
EURUSD,20140327,153600,1.3772,1.3772,1.3770,1.3770,4
EURUSD,20140327,153700,1.3769,1.3771,1.3769,1.3770,4
EURUSD,20140327,153800,1.3770,1.3771,1.3770,1.3771,4
EURUSD,20140327,153900,1.3771,1.3772,1.3770,1.3772,4
EURUSD,20140327,154000,1.3771,1.3771,1.3770,1.3770,4
EURUSD,20140327,154100,1.3771,1.3771,1.3770,1.3770,4
EURUSD,20140327,154200,1.3770,1.3770,1.3770,1.3770,4
EURUSD,20140327,154300,1.3770,1.3770,1.3770,1.3770,4
EURUSD,20140327,154400,1.3770,1.3770,1.3768,1.3769,4
EURUSD,20140327,154500,1.3769,1.3771,1.3769,1.3771,4
EURUSD,20140327,154600,1.3772,1.3772,1.3771,1.3772,4
EURUSD,20140327,154700,1.3772,1.3772,1.3772,1.3772,4
EURUSD,20140327,154800,1.3771,1.3772,1.3771,1.3772,4
EURUSD,20140327,154900,1.3772,1.3772,1.3770,1.3771,4
EURUSD,20140327,155000,1.3770,1.3770,1.3770,1.3770,4
EURUSD,20140327,155100,1.3770,1.3770,1.3768,1.3769,4
EURUSD,20140327,155200,1.3770,1.3770,1.3768,1.3770,4
EURUSD,20140327,155300,1.3770,1.3770,1.3770,1.3770,4
EURUSD,20140327,155400,1.3770,1.3771,1.3770,1.3770,4
EURUSD,20140327,155500,1.3769,1.3770,1.3769,1.3770,4
EURUSD,20140327,155600,1.3769,1.3769,1.3769,1.3769,4
EURUSD,20140327,155700,1.3769,1.3769,1.3768,1.3768,4
EURUSD,20140327,155800,1.3769,1.3769,1.3768,1.3769,4
EURUSD,20140327,155900,1.3769,1.3771,1.3769,1.3771,4
EURUSD,20140327,160000,1.3772,1.3772,1.3771,1.3771,4
EURUSD,20140327,160100,1.3772,1.3772,1.3769,1.3769,4
EURUSD,20140327,160200,1.3769,1.3769,1.3769,1.3769,4
EURUSD,20140327,160300,1.3768,1.3768,1.3768,1.3768,4
EURUSD,20140327,160400,1.3768,1.3768,1.3762,1.3763,4
EURUSD,20140327,160500,1.3762,1.3763,1.3761,1.3761,4
EURUSD,20140327,160600,1.3762,1.3762,1.3761,1.3761,4
EURUSD,20140327,160700,1.3760,1.3762,1.3758,1.3762,4
EURUSD,20140327,160800,1.3761,1.3763,1.3761,1.3762,4
EURUSD,20140327,160900,1.3763,1.3763,1.3762,1.3762,4
EURUSD,20140327,161000,1.3761,1.3762,1.3761,1.3762,4
EURUSD,20140327,161100,1.3762,1.3762,1.3762,1.3762,4
EURUSD,20140327,161200,1.3763,1.3764,1.3763,1.3764,4
EURUSD,20140327,161300,1.3764,1.3764,1.3762,1.3763,4
EURUSD,20140327,161400,1.3764,1.3764,1.3763,1.3764,4
EURUSD,20140327,161500,1.3763,1.3764,1.3763,1.3764,4
EURUSD,20140327,161600,1.3765,1.3765,1.3763,1.3763,4
EURUSD,20140327,161700,1.3764,1.3764,1.3763,1.3763,4
EURUSD,20140327,161800,1.3764,1.3764,1.3762,1.3763,4
EURUSD,20140327,161900,1.3763,1.3763,1.3762,1.3763,4
EURUSD,20140327,162000,1.3763,1.3763,1.3761,1.3761,4
EURUSD,20140327,162100,1.3761,1.3761,1.3757,1.3757,4
EURUSD,20140327,162200,1.3758,1.3758,1.3755,1.3755,4
EURUSD,20140327,162300,1.3756,1.3757,1.3756,1.3756,4
EURUSD,20140327,162400,1.3756,1.3757,1.3754,1.3756,4
EURUSD,20140327,162500,1.3756,1.3757,1.3755,1.3757,4
EURUSD,20140327,162600,1.3758,1.3758,1.3756,1.3757,4
EURUSD,20140327,162700,1.3757,1.3759,1.3757,1.3759,4
EURUSD,20140327,162800,1.3760,1.3761,1.3760,1.3760,4
EURUSD,20140327,162900,1.3761,1.3761,1.3758,1.3759,4
EURUSD,20140327,163000,1.3758,1.3758,1.3756,1.3756,4
EURUSD,20140327,163100,1.3755,1.3757,1.3755,1.3755,4
EURUSD,20140327,163200,1.3754,1.3755,1.3753,1.3754,4
EURUSD,20140327,163300,1.3755,1.3756,1.3753,1.3756,4
EURUSD,20140327,163400,1.3755,1.3756,1.3755,1.3756,4
EURUSD,20140327,163500,1.3756,1.3756,1.3756,1.3756,4
EURUSD,20140327,163600,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140327,163700,1.3757,1.3759,1.3757,1.3758,4
EURUSD,20140327,163800,1.3759,1.3759,1.3758,1.3759,4
EURUSD,20140327,163900,1.3759,1.3760,1.3759,1.3760,4
EURUSD,20140327,164000,1.3760,1.3760,1.3760,1.3760,4
EURUSD,20140327,164100,1.3761,1.3761,1.3760,1.3760,4
EURUSD,20140327,164200,1.3761,1.3761,1.3759,1.3759,4
EURUSD,20140327,164300,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140327,164400,1.3759,1.3760,1.3758,1.3760,4
EURUSD,20140327,164500,1.3759,1.3759,1.3757,1.3758,4
EURUSD,20140327,164600,1.3758,1.3758,1.3757,1.3758,4
EURUSD,20140327,164700,1.3757,1.3758,1.3755,1.3755,4
EURUSD,20140327,164800,1.3754,1.3755,1.3753,1.3753,4
EURUSD,20140327,164900,1.3754,1.3754,1.3753,1.3753,4
EURUSD,20140327,165000,1.3754,1.3757,1.3754,1.3756,4
EURUSD,20140327,165100,1.3756,1.3757,1.3755,1.3756,4
EURUSD,20140327,165200,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140327,165300,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140327,165400,1.3757,1.3761,1.3757,1.3759,4
EURUSD,20140327,165500,1.3760,1.3762,1.3760,1.3762,4
EURUSD,20140327,165600,1.3763,1.3763,1.3761,1.3762,4
EURUSD,20140327,165700,1.3763,1.3765,1.3763,1.3765,4
EURUSD,20140327,165800,1.3764,1.3764,1.3764,1.3764,4
EURUSD,20140327,165900,1.3764,1.3765,1.3762,1.3762,4
EURUSD,20140327,170000,1.3761,1.3762,1.3761,1.3762,4
EURUSD,20140327,170100,1.3763,1.3763,1.3763,1.3763,4
EURUSD,20140327,170200,1.3763,1.3763,1.3762,1.3762,4
EURUSD,20140327,170300,1.3761,1.3762,1.3759,1.3762,4
EURUSD,20140327,170400,1.3762,1.3765,1.3762,1.3764,4
EURUSD,20140327,170500,1.3763,1.3764,1.3763,1.3764,4
EURUSD,20140327,170600,1.3765,1.3770,1.3764,1.3770,4
EURUSD,20140327,170700,1.3769,1.3769,1.3768,1.3769,4
EURUSD,20140327,170800,1.3768,1.3768,1.3767,1.3768,4
EURUSD,20140327,170900,1.3767,1.3767,1.3766,1.3767,4
EURUSD,20140327,171000,1.3767,1.3767,1.3764,1.3765,4
EURUSD,20140327,171100,1.3764,1.3764,1.3763,1.3763,4
EURUSD,20140327,171200,1.3764,1.3765,1.3764,1.3765,4
EURUSD,20140327,171300,1.3765,1.3765,1.3765,1.3765,4
EURUSD,20140327,171400,1.3764,1.3764,1.3763,1.3763,4
EURUSD,20140327,171500,1.3763,1.3764,1.3763,1.3764,4
EURUSD,20140327,171600,1.3764,1.3765,1.3764,1.3765,4
EURUSD,20140327,171700,1.3765,1.3765,1.3764,1.3765,4
EURUSD,20140327,171800,1.3765,1.3765,1.3765,1.3765,4
EURUSD,20140327,171900,1.3765,1.3767,1.3765,1.3767,4
EURUSD,20140327,172000,1.3766,1.3767,1.3766,1.3767,4
EURUSD,20140327,172100,1.3767,1.3767,1.3766,1.3767,4
EURUSD,20140327,172200,1.3767,1.3767,1.3767,1.3767,4
EURUSD,20140327,172300,1.3768,1.3769,1.3768,1.3768,4
EURUSD,20140327,172400,1.3769,1.3769,1.3767,1.3767,4
EURUSD,20140327,172500,1.3768,1.3768,1.3767,1.3767,4
EURUSD,20140327,172600,1.3768,1.3768,1.3764,1.3764,4
EURUSD,20140327,172700,1.3764,1.3765,1.3764,1.3765,4
EURUSD,20140327,172800,1.3765,1.3766,1.3765,1.3766,4
EURUSD,20140327,172900,1.3765,1.3767,1.3765,1.3767,4
EURUSD,20140327,173000,1.3767,1.3767,1.3765,1.3765,4
EURUSD,20140327,173100,1.3764,1.3769,1.3764,1.3764,4
EURUSD,20140327,173200,1.3765,1.3766,1.3763,1.3763,4
EURUSD,20140327,173300,1.3764,1.3764,1.3763,1.3764,4
EURUSD,20140327,173400,1.3763,1.3765,1.3763,1.3763,4
EURUSD,20140327,173500,1.3762,1.3762,1.3758,1.3758,4
EURUSD,20140327,173600,1.3759,1.3762,1.3759,1.3762,4
EURUSD,20140327,173700,1.3761,1.3762,1.3760,1.3760,4
EURUSD,20140327,173800,1.3759,1.3760,1.3757,1.3757,4
EURUSD,20140327,173900,1.3756,1.3756,1.3753,1.3755,4
EURUSD,20140327,174000,1.3755,1.3756,1.3753,1.3754,4
EURUSD,20140327,174100,1.3755,1.3755,1.3754,1.3754,4
EURUSD,20140327,174200,1.3754,1.3755,1.3754,1.3754,4
EURUSD,20140327,174300,1.3755,1.3755,1.3752,1.3752,4
EURUSD,20140327,174400,1.3753,1.3757,1.3753,1.3757,4
EURUSD,20140327,174500,1.3756,1.3756,1.3755,1.3756,4
EURUSD,20140327,174600,1.3756,1.3759,1.3756,1.3759,4
EURUSD,20140327,174700,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140327,174800,1.3759,1.3759,1.3757,1.3757,4
EURUSD,20140327,174900,1.3758,1.3758,1.3757,1.3758,4
EURUSD,20140327,175000,1.3758,1.3758,1.3758,1.3758,4
EURUSD,20140327,175100,1.3758,1.3758,1.3756,1.3756,4
EURUSD,20140327,175200,1.3755,1.3756,1.3753,1.3753,4
EURUSD,20140327,175300,1.3752,1.3754,1.3752,1.3754,4
EURUSD,20140327,175400,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140327,175500,1.3753,1.3754,1.3753,1.3754,4
EURUSD,20140327,175600,1.3753,1.3754,1.3753,1.3754,4
EURUSD,20140327,175700,1.3755,1.3757,1.3754,1.3757,4
EURUSD,20140327,175800,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140327,175900,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140327,180000,1.3756,1.3756,1.3754,1.3754,4
EURUSD,20140327,180100,1.3753,1.3754,1.3750,1.3751,4
EURUSD,20140327,180200,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140327,180300,1.3753,1.3753,1.3750,1.3751,4
EURUSD,20140327,180400,1.3750,1.3751,1.3750,1.3750,4
EURUSD,20140327,180500,1.3749,1.3749,1.3742,1.3745,4
EURUSD,20140327,180600,1.3744,1.3744,1.3739,1.3741,4
EURUSD,20140327,180700,1.3740,1.3744,1.3740,1.3743,4
EURUSD,20140327,180800,1.3743,1.3743,1.3740,1.3740,4
EURUSD,20140327,180900,1.3741,1.3744,1.3741,1.3744,4
EURUSD,20140327,181000,1.3743,1.3745,1.3743,1.3744,4
EURUSD,20140327,181100,1.3745,1.3749,1.3745,1.3746,4
EURUSD,20140327,181200,1.3747,1.3747,1.3746,1.3747,4
EURUSD,20140327,181300,1.3747,1.3749,1.3747,1.3749,4
EURUSD,20140327,181400,1.3750,1.3750,1.3748,1.3749,4
EURUSD,20140327,181500,1.3749,1.3750,1.3749,1.3750,4
EURUSD,20140327,181600,1.3750,1.3750,1.3747,1.3747,4
EURUSD,20140327,181700,1.3747,1.3747,1.3746,1.3746,4
EURUSD,20140327,181800,1.3745,1.3745,1.3744,1.3745,4
EURUSD,20140327,181900,1.3744,1.3744,1.3744,1.3744,4
EURUSD,20140327,182000,1.3745,1.3745,1.3744,1.3745,4
EURUSD,20140327,182100,1.3745,1.3745,1.3744,1.3745,4
EURUSD,20140327,182200,1.3744,1.3745,1.3744,1.3745,4
EURUSD,20140327,182300,1.3745,1.3745,1.3743,1.3743,4
EURUSD,20140327,182400,1.3742,1.3744,1.3742,1.3744,4
EURUSD,20140327,182500,1.3745,1.3746,1.3745,1.3746,4
EURUSD,20140327,182600,1.3747,1.3750,1.3746,1.3749,4
EURUSD,20140327,182700,1.3749,1.3749,1.3749,1.3749,4
EURUSD,20140327,182800,1.3748,1.3749,1.3748,1.3748,4
EURUSD,20140327,182900,1.3748,1.3748,1.3747,1.3748,4
EURUSD,20140327,183000,1.3748,1.3748,1.3747,1.3748,4
EURUSD,20140327,183100,1.3748,1.3748,1.3747,1.3747,4
EURUSD,20140327,183200,1.3747,1.3747,1.3744,1.3745,4
EURUSD,20140327,183300,1.3745,1.3745,1.3745,1.3745,4
EURUSD,20140327,183400,1.3744,1.3748,1.3744,1.3747,4
EURUSD,20140327,183500,1.3748,1.3752,1.3748,1.3752,4
EURUSD,20140327,183600,1.3751,1.3751,1.3750,1.3750,4
EURUSD,20140327,183700,1.3750,1.3752,1.3750,1.3751,4
EURUSD,20140327,183800,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140327,183900,1.3750,1.3750,1.3748,1.3749,4
EURUSD,20140327,184000,1.3750,1.3751,1.3749,1.3751,4
EURUSD,20140327,184100,1.3751,1.3751,1.3749,1.3750,4
EURUSD,20140327,184200,1.3751,1.3751,1.3751,1.3751,4
EURUSD,20140327,184300,1.3750,1.3751,1.3750,1.3751,4
EURUSD,20140327,184400,1.3752,1.3752,1.3750,1.3751,4
EURUSD,20140327,184500,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140327,184600,1.3753,1.3755,1.3753,1.3753,4
EURUSD,20140327,184700,1.3753,1.3753,1.3752,1.3753,4
EURUSD,20140327,184800,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140327,184900,1.3751,1.3754,1.3751,1.3753,4
EURUSD,20140327,185000,1.3753,1.3754,1.3753,1.3753,4
EURUSD,20140327,185100,1.3753,1.3755,1.3753,1.3754,4
EURUSD,20140327,185200,1.3754,1.3755,1.3754,1.3755,4
EURUSD,20140327,185300,1.3754,1.3755,1.3753,1.3754,4
EURUSD,20140327,185400,1.3753,1.3754,1.3753,1.3753,4
EURUSD,20140327,185500,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140327,185600,1.3754,1.3755,1.3754,1.3754,4
EURUSD,20140327,185700,1.3754,1.3755,1.3754,1.3755,4
EURUSD,20140327,185800,1.3755,1.3755,1.3755,1.3755,4
EURUSD,20140327,185900,1.3754,1.3755,1.3754,1.3755,4
EURUSD,20140327,190000,1.3756,1.3756,1.3755,1.3755,4
EURUSD,20140327,190100,1.3756,1.3756,1.3755,1.3756,4
EURUSD,20140327,190200,1.3756,1.3756,1.3756,1.3756,4
EURUSD,20140327,190300,1.3757,1.3758,1.3756,1.3758,4
EURUSD,20140327,190400,1.3757,1.3758,1.3757,1.3757,4
EURUSD,20140327,190500,1.3758,1.3758,1.3757,1.3757,4
EURUSD,20140327,190600,1.3757,1.3758,1.3757,1.3757,4
EURUSD,20140327,190700,1.3757,1.3758,1.3757,1.3757,4
EURUSD,20140327,190800,1.3757,1.3757,1.3756,1.3757,4
EURUSD,20140327,190900,1.3756,1.3756,1.3754,1.3754,4
EURUSD,20140327,191000,1.3754,1.3754,1.3753,1.3754,4
EURUSD,20140327,191100,1.3754,1.3754,1.3754,1.3754,4
EURUSD,20140327,191200,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140327,191300,1.3754,1.3754,1.3753,1.3753,4
EURUSD,20140327,191400,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140327,191500,1.3753,1.3753,1.3752,1.3752,4
EURUSD,20140327,191600,1.3753,1.3754,1.3752,1.3753,4
EURUSD,20140327,191700,1.3752,1.3753,1.3752,1.3752,4
EURUSD,20140327,191800,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140327,191900,1.3751,1.3752,1.3750,1.3750,4
EURUSD,20140327,192000,1.3750,1.3750,1.3749,1.3750,4
EURUSD,20140327,192100,1.3751,1.3752,1.3751,1.3751,4
EURUSD,20140327,192200,1.3751,1.3752,1.3751,1.3751,4
EURUSD,20140327,192300,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140327,192400,1.3752,1.3753,1.3752,1.3752,4
EURUSD,20140327,192500,1.3753,1.3753,1.3751,1.3751,4
EURUSD,20140327,192600,1.3752,1.3755,1.3752,1.3754,4
EURUSD,20140327,192700,1.3755,1.3755,1.3754,1.3755,4
EURUSD,20140327,192800,1.3756,1.3758,1.3756,1.3757,4
EURUSD,20140327,192900,1.3757,1.3757,1.3756,1.3756,4
EURUSD,20140327,193000,1.3756,1.3758,1.3756,1.3757,4
EURUSD,20140327,193100,1.3756,1.3756,1.3753,1.3753,4
EURUSD,20140327,193200,1.3753,1.3754,1.3753,1.3753,4
EURUSD,20140327,193300,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140327,193400,1.3752,1.3752,1.3752,1.3752,4
EURUSD,20140327,193500,1.3752,1.3752,1.3751,1.3751,4
EURUSD,20140327,193600,1.3751,1.3752,1.3751,1.3752,4
EURUSD,20140327,193700,1.3752,1.3753,1.3752,1.3753,4
EURUSD,20140327,193800,1.3753,1.3753,1.3753,1.3753,4
EURUSD,20140327,193900,1.3754,1.3755,1.3754,1.3755,4
EURUSD,20140327,194000,1.3754,1.3758,1.3754,1.3757,4
EURUSD,20140327,194100,1.3756,1.3758,1.3756,1.3756,4
EURUSD,20140327,194200,1.3755,1.3756,1.3755,1.3756,4
EURUSD,20140327,194300,1.3756,1.3756,1.3756,1.3756,4
EURUSD,20140327,194400,1.3755,1.3756,1.3755,1.3755,4
EURUSD,20140327,194500,1.3754,1.3755,1.3754,1.3755,4
EURUSD,20140327,194600,1.3755,1.3756,1.3755,1.3756,4
EURUSD,20140327,194700,1.3756,1.3759,1.3756,1.3757,4
EURUSD,20140327,194800,1.3758,1.3759,1.3757,1.3759,4
EURUSD,20140327,194900,1.3760,1.3760,1.3759,1.3760,4
EURUSD,20140327,195000,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140327,195100,1.3759,1.3760,1.3759,1.3760,4
EURUSD,20140327,195200,1.3759,1.3760,1.3758,1.3758,4
EURUSD,20140327,195300,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140327,195400,1.3760,1.3760,1.3759,1.3760,4
EURUSD,20140327,195500,1.3760,1.3766,1.3760,1.3765,4
EURUSD,20140327,195600,1.3764,1.3769,1.3764,1.3766,4
EURUSD,20140327,195700,1.3765,1.3766,1.3765,1.3765,4
EURUSD,20140327,195800,1.3764,1.3765,1.3764,1.3764,4
EURUSD,20140327,195900,1.3765,1.3765,1.3763,1.3763,4
EURUSD,20140327,200000,1.3763,1.3763,1.3762,1.3763,4
EURUSD,20140327,200100,1.3764,1.3764,1.3762,1.3762,4
EURUSD,20140327,200200,1.3763,1.3763,1.3762,1.3763,4
EURUSD,20140327,200300,1.3763,1.3763,1.3762,1.3763,4
EURUSD,20140327,200400,1.3763,1.3763,1.3761,1.3761,4
EURUSD,20140327,200500,1.3760,1.3761,1.3760,1.3761,4
EURUSD,20140327,200600,1.3760,1.3761,1.3760,1.3760,4
EURUSD,20140327,200700,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140327,200800,1.3759,1.3760,1.3759,1.3760,4
EURUSD,20140327,200900,1.3759,1.3759,1.3757,1.3758,4
EURUSD,20140327,201000,1.3758,1.3760,1.3758,1.3760,4
EURUSD,20140327,201100,1.3761,1.3762,1.3761,1.3762,4
EURUSD,20140327,201200,1.3762,1.3762,1.3761,1.3762,4
EURUSD,20140327,201300,1.3763,1.3763,1.3762,1.3762,4
EURUSD,20140327,201400,1.3762,1.3762,1.3760,1.3761,4
EURUSD,20140327,201500,1.3762,1.3762,1.3760,1.3761,4
EURUSD,20140327,201600,1.3760,1.3761,1.3760,1.3760,4
EURUSD,20140327,201700,1.3759,1.3759,1.3758,1.3758,4
EURUSD,20140327,201800,1.3758,1.3758,1.3757,1.3757,4
EURUSD,20140327,201900,1.3757,1.3758,1.3757,1.3757,4
EURUSD,20140327,202000,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140327,202100,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140327,202200,1.3757,1.3757,1.3756,1.3757,4
EURUSD,20140327,202300,1.3757,1.3757,1.3757,1.3757,4
EURUSD,20140327,202400,1.3757,1.3759,1.3757,1.3759,4
EURUSD,20140327,202500,1.3758,1.3759,1.3758,1.3759,4
EURUSD,20140327,202600,1.3759,1.3760,1.3759,1.3760,4
EURUSD,20140327,202700,1.3759,1.3759,1.3759,1.3759,4
EURUSD,20140327,202800,1.3759,1.3760,1.3759,1.3760,4
EURUSD,20140327,202900,1.3759,1.3759,1.3758,1.3758,4
EURUSD,20140327,203000,1.3758,1.3760,1.3758,1.3758,4
EURUSD,20140327,203100,1.3759,1.3759,1.3748,1.3749,4
EURUSD,20140327,203200,1.3750,1.3751,1.3748,1.3750,4
EURUSD,20140327,203300,1.3751,1.3755,1.3750,1.3755,4
EURUSD,20140327,203400,1.3754,1.3758,1.3753,1.3756,4
EURUSD,20140327,203500,1.3755,1.3758,1.3753,1.3754,4
EURUSD,20140327,203600,1.3755,1.3755,1.3754,1.3754,4
EURUSD,20140327,203700,1.3754,1.3755,1.3754,1.3754,4
EURUSD,20140327,203800,1.3753,1.3756,1.3753,1.3756,4
EURUSD,20140327,203900,1.3756,1.3756,1.3756,1.3756,4
EURUSD,20140327,204000,1.3755,1.3755,1.3755,1.3755,4
EURUSD,20140327,204100,1.3755,1.3755,1.3755,1.3755,4
EURUSD,20140327,204200,1.3755,1.3755,1.3752,1.3752,4
EURUSD,20140327,204300,1.3751,1.3753,1.3751,1.3752,4
EURUSD,20140327,204400,1.3751,1.3752,1.3748,1.3750,4
EURUSD,20140327,204500,1.3749,1.3749,1.3747,1.3749,4
EURUSD,20140327,204600,1.3749,1.3754,1.3749,1.3752,4
EURUSD,20140327,204700,1.3751,1.3752,1.3750,1.3752,4
EURUSD,20140327,204800,1.3753,1.3764,1.3753,1.3760,4
EURUSD,20140327,204900,1.3761,1.3762,1.3758,1.3759,4
EURUSD,20140327,205000,1.3758,1.3761,1.3757,1.3759,4
EURUSD,20140327,205100,1.3760,1.3762,1.3760,1.3761,4
EURUSD,20140327,205200,1.3761,1.3762,1.3760,1.3760,4
EURUSD,20140327,205300,1.3761,1.3762,1.3760,1.3761,4
EURUSD,20140327,205400,1.3762,1.3763,1.3761,1.3762,4
EURUSD,20140327,205500,1.3763,1.3765,1.3763,1.3765,4
EURUSD,20140327,205600,1.3766,1.3767,1.3761,1.3761,4
EURUSD,20140327,205700,1.3762,1.3762,1.3761,1.3762,4
EURUSD,20140327,205800,1.3763,1.3764,1.3762,1.3763,4
EURUSD,20140327,205900,1.3764,1.3764,1.3762,1.3762,4
EURUSD,20140327,210000,1.3761,1.3762,1.3759,1.3759,4
EURUSD,20140327,210100,1.3760,1.3761,1.3760,1.3761,4
EURUSD,20140327,210200,1.3761,1.3763,1.3761,1.3763,4
EURUSD,20140327,210300,1.3762,1.3762,1.3761,1.3761,4
EURUSD,20140327,210400,1.3762,1.3765,1.3762,1.3765,4
EURUSD,20140327,210500,1.3764,1.3764,1.3762,1.3764,4
EURUSD,20140327,210600,1.3765,1.3766,1.3765,1.3765,4
EURUSD,20140327,210700,1.3764,1.3767,1.3764,1.3766,4
EURUSD,20140327,210800,1.3765,1.3765,1.3762,1.3763,4
EURUSD,20140327,210900,1.3763,1.3765,1.3762,1.3764,4
EURUSD,20140327,211000,1.3765,1.3765,1.3761,1.3761,4
EURUSD,20140327,211100,1.3761,1.3762,1.3761,1.3762,4
EURUSD,20140327,211200,1.3761,1.3761,1.3760,1.3761,4
EURUSD,20140327,211300,1.3762,1.3762,1.3760,1.3760,4
EURUSD,20140327,211400,1.3759,1.3761,1.3759,1.3759,4
EURUSD,20140327,211500,1.3758,1.3758,1.3756,1.3757,4
EURUSD,20140327,211600,1.3756,1.3758,1.3755,1.3755,4
EURUSD,20140327,211700,1.3756,1.3757,1.3756,1.3756,4
EURUSD,20140327,211800,1.3756,1.3757,1.3756,1.3756,4
EURUSD,20140327,211900,1.3755,1.3756,1.3755,1.3755,4
EURUSD,20140327,212000,1.3756,1.3756,1.3754,1.3754,4
EURUSD,20140327,212100,1.3754,1.3754,1.3753,1.3753,4
EURUSD,20140327,212200,1.3754,1.3755,1.3754,1.3754,4
EURUSD,20140327,212300,1.3755,1.3756,1.3754,1.3755,4
EURUSD,20140327,212400,1.3756,1.3757,1.3756,1.3756,4
EURUSD,20140327,212500,1.3756,1.3758,1.3756,1.3758,4
EURUSD,20140327,212600,1.3759,1.3760,1.3758,1.3759,4
EURUSD,20140327,212700,1.3759,1.3765,1.3759,1.3764,4
EURUSD,20140327,212800,1.3765,1.3766,1.3764,1.3766,4
EURUSD,20140327,212900,1.3765,1.3766,1.3764,1.3765,4
EURUSD,20140327,213000,1.3764,1.3764,1.3762,1.3763,4
EURUSD,20140327,213100,1.3764,1.3765,1.3764,1.3765,4
EURUSD,20140327,213200,1.3765,1.3765,1.3762,1.3762,4
EURUSD,20140327,213300,1.3763,1.3768,1.3763,1.3767,4
EURUSD,20140327,213400,1.3768,1.3768,1.3763,1.3764,4
EURUSD,20140327,213500,1.3763,1.3764,1.3763,1.3764,4
EURUSD,20140327,213600,1.3764,1.3767,1.3764,1.3765,4
EURUSD,20140327,213700,1.3766,1.3777,1.3766,1.3774,4
EURUSD,20140327,213800,1.3775,1.3775,1.3772,1.3773,4
EURUSD,20140327,213900,1.3774,1.3774,1.3771,1.3772,4
EURUSD,20140327,214000,1.3773,1.3774,1.3772,1.3773,4
EURUSD,20140327,214100,1.3772,1.3774,1.3766,1.3767,4
EURUSD,20140327,214200,1.3766,1.3767,1.3763,1.3767,4
EURUSD,20140327,214300,1.3766,1.3768,1.3763,1.3763,4
EURUSD,20140327,214400,1.3764,1.3767,1.3762,1.3767,4
EURUSD,20140327,214500,1.3768,1.3768,1.3766,1.3767,4
EURUSD,20140327,214600,1.3768,1.3769,1.3764,1.3764,4
EURUSD,20140327,214700,1.3765,1.3765,1.3764,1.3765,4
EURUSD,20140327,214800,1.3765,1.3766,1.3765,1.3766,4
EURUSD,20140327,214900,1.3766,1.3766,1.3765,1.3766,4
EURUSD,20140327,215000,1.3765,1.3766,1.3765,1.3766,4
EURUSD,20140327,215100,1.3766,1.3768,1.3765,1.3768,4
EURUSD,20140327,215200,1.3769,1.3771,1.3769,1.3769,4
EURUSD,20140327,215300,1.3770,1.3771,1.3769,1.3769,4
EURUSD,20140327,215400,1.3768,1.3769,1.3768,1.3768,4
EURUSD,20140327,215500,1.3769,1.3770,1.3766,1.3766,4
EURUSD,20140327,215600,1.3767,1.3769,1.3766,1.3768,4
EURUSD,20140327,215700,1.3767,1.3767,1.3766,1.3767,4
EURUSD,20140327,215800,1.3766,1.3766,1.3765,1.3766,4
EURUSD,20140327,215900,1.3769,1.3772,1.3769,1.3770,4
